,name,time,tweet
288,pen⁷ 6.10.22,2022-05-22 11:33:32+00:00,"@tanyakanrl Senderrrrrrrrr yaampun I feel you, sebagai orang yang pernah ngalamin pelecehan seksual aku paham kok.… https://t.co/oAoGcpuTRu"
289,Angraini,2022-05-22 11:24:09+00:00,"@MahaBhisma Ada juga tuh Gus dari Jombang yang melakukan pelecehan seksual ke santrinya, tapi malah di lindungi sam… https://t.co/pHqr2r05CU"
290,joy*.✧,2022-05-22 11:06:37+00:00,"@tanyakanrl Bales aja kaya gini mbak, ""mas, omongannya udh termasuk pelecehan seksual loh. Sekarang ada UU baru yg… https://t.co/NqpEwYrd2Y"
291,Name cannot be blank,2022-05-22 11:06:30+00:00,@jefrinichol Dear Nathan Thankyou Salma. Boleh dibilang ini ceritanya fifty2 happy end &amp; sad end gasih? Happy End b… https://t.co/vaTLkMTOaN
292,Benny Siauw | Self Compassion,2022-05-22 11:01:29+00:00,"@anasanti_mila @Fido_Dildo Saya berempati sama korban pelecehan seksual dilakukan oleh hetero atau homo, tapi ini b… https://t.co/fLjiseizXd"
293,jajans,2022-05-22 10:58:34+00:00,"@PantauManCity @benmendy23 Gak ada tempat untuk pelaku pelecehan seksual, cabut aja"
294,sipa ling soptie👷,2022-05-22 10:56:57+00:00,@moonareas JAL RENE KON KENE PELECEHAN SEKSUAL KON NGAMUK OPO ORA GOBLOK???????
295,Amar 🏳️‍⚧,2022-05-22 10:51:00+00:00,"@anasanti_mila Semua pelecehan seksual, SIAPAPUN pelakunya, apapun orientasi seksualnya, siapapun korbannya, adalah… https://t.co/32LOXs1B1T"
296,The Conversation Indonesia,2022-05-22 10:47:53+00:00,"“Gitu aja kok takut sih?! Kamu laki-laki atau bukan?”

“Ih, laki-laki kok nangis?”

“Laki-laki kena pelecehan seksu… https://t.co/wQk7j3HKIY"
297,Tokyu 8612F,2022-05-22 10:43:01+00:00,"@JoySFFRNG @salahsambungya @stafsuscolonial Hasil penelitian terkini

https://t.co/js8iDHeV7L"
298,qlo𖧷,2022-05-22 10:33:14+00:00,gue takut banget banyak lewat tl yang ojek” online pelecehan seksual… gue takut banget:(( apalagi yang mobil anjir…… https://t.co/Ck2rlLTc5l
299,wolipop,2022-05-22 10:28:13+00:00,"Julia Fox mendukung Amber Heard. Namun, ia dicap munafik karena memakai baju Alexander Wang, desainer yang dituduh… https://t.co/bBHFxuQBJO"
300,uc🅰️y,2022-05-22 10:21:41+00:00,"@bujyang itu tentang marlina yang mau dimacem²in sm penjahat gitu, terus dia mau membela harga dirinya gitu.. banya… https://t.co/cQjJqmTaLp"
301,I Can Do | Er🌻🍀,2022-05-22 10:16:02+00:00,"Semenjak adekku dah memasuki masa pubertas, aku mulai kasih pemahaman yg berhubungan dgn perubahan2 saat pubertas,… https://t.co/QVLfzPtDbo"
302,,2022-05-22 09:38:00+00:00,"jika pria ngajak wanita ngobrol yg jorok” =
pelecehan seksual
jika wanita ngajak pria ngobrol yg jorok” =
Premium CALL"
303,nandaaaaaaaa,2022-05-22 09:32:16+00:00,kalo dapet pelecehan seksual gitu harus lapor siapa? emang bakal ada yang percaya ya? 😄
304,ara,2022-05-22 09:30:38+00:00,"Bru buka twt knpa tb"" tl isinya pelecehan seksual anjritt😦 agak kaget"
305,Tanyarl : ON 💚,2022-05-22 09:20:01+00:00,"tw  // ⚠️ sexual harassment , pelecehan seksual 

sender kepikiran dan pengen cerita, gamungkin cerita ke temen rl… https://t.co/ggQg4zK1UY"
306,Karell Call,2022-05-22 09:01:16+00:00,"#22mei2022
#kasuspeleceh 
TOLONG diviral kan video ini .ini perlaku pelecehan seksual dibawah anak2 Tolong sebarkan… https://t.co/bjLm63eEke"
307,🤔,2022-05-22 08:57:58+00:00,"QRT di atas nyindir yg bawa² pelecehan seksual tendensius ke agama tertentu, yg kemarin rame loh"
308,elid global,2022-05-22 08:55:59+00:00,SJW pas berita Hotman Paris yg sama-sama BARU TERDUGA isu pelecehan seksual https://t.co/a1rFKXlikU
309,COLLEGE / KAMPUS BASE,2022-05-22 08:53:24+00:00,"campus! drop kasus pelecehan seksual terbaru yang kalian tau dong..

✄・・・
🧐 Trivia: Kerangka ikan hiu terbuat dari tulang rawan."
310,am,2022-05-22 08:46:02+00:00,"@fhdyt22 @redagaintsblue @Bagaskarajar @Prambors lah yg share mereka sendiri sebagai pembuat video, gue cuma nyimpe… https://t.co/ZGahgcnTs7"
311,Zeth dare cuping+layout,2022-05-22 08:40:29+00:00,"@kawaragee Iya, katanya korban pelecehan seksual padahal dia ngeflirt balik wkwk"
312,detikinet,2022-05-22 08:23:37+00:00,Elon Musk diterpa isu melakukan pelecehan seksual terhadap seorang pramugari. Elon Musk pun bergegas merespons isu… https://t.co/kLwYjRYkLZ
313,Red-⁷⁺¹,2022-05-22 08:20:04+00:00,"Yg kena pelecehan seksual itu ga cuma cewe aja ya, cowo juga bisa. Ini lo nge-tweet gini karena kaget korban nya co… https://t.co/OFXt7ZKk07"
314,JoyS,2022-05-22 08:12:51+00:00,"@salahsambungya @stafsuscolonial Yaiyalah kalo defenisi pelecehan seksual yg dipake asal ""consent"". Di tempat pelac… https://t.co/8utzpW97zN"
315,hans taylor-joy,2022-05-22 08:12:11+00:00,"the sex lives of college girls (2021 —)
🎞 comedy, teen drama
📺 HBO GO

tentang 4 mahasiswa sekamar asrama yang masi… https://t.co/b2JsOUQ8o5"
316,Pantau.com,2022-05-22 08:10:05+00:00,"Tersandung Pelecehan Seksual, Respons Elon Musk malah Bercanda https://t.co/bK2qqY8JE7"
317,manusia ghoib,2022-05-22 07:55:45+00:00,"@Bblaster13 @Zanbihtar @wingerbbq @EthnicGel @awsxayy @s1mple_virus @ARSIPAJA Gak dong menurutku pelaku2 rasis, pel… https://t.co/6LKwcYmLC8"
318,am,2022-05-22 07:47:17+00:00,@redagaintsblue @fhdyt22 @Bagaskarajar @Prambors jadi gay emng selalu salah kak di negara ini. gay yg ga ngusik sia… https://t.co/WjNJhMtVq0
319,🇮🇩 NusantaraHadi🇮🇩,2022-05-22 07:34:18+00:00,"Nyimak 🤨
https://t.co/9epLWrsL36"
320,20DETIK,2022-05-22 07:25:40+00:00,"Diterpa Isu Pelecehan Seksual, Begini Respons Elon Musk https://t.co/L2NT2wbpmj"
321,i hate myself,2022-05-22 07:19:45+00:00,@kakigajah___ @kiarakim98 @alamistiqlal91 @pasadenasl @papa_loren Ups😎 yang keluar yang melakukan pelecehan seksual ya🤫
322,i hate myself,2022-05-22 07:16:03+00:00,@Marico40710542 @enaknyangapainn @papa_loren Ups🤭 boleh lah spill siapa yang melakukan pelecehan seksual hahahahaha
323,miw.,2022-05-22 07:14:17+00:00,"Tapi serius, itu mbanya lg cerita soal kesedihannya, gamau empati dulu gitu? Biasanya kan kalo ada kasus pelecehan… https://t.co/jNtzMFj9uL"
324,ace,2022-05-22 07:04:07+00:00,"@gojekindonesia tolong dipecat aja, pelecehan seksual tidak akan pernah dibenarkan. https://t.co/8bVMbBWa5r"
325,🍝 90『 Ramirez the Cutie Pie 』,2022-05-22 07:03:10+00:00,"23. The Perfection (2018)

Tentang anak-anak yang terperangkap dalam didikan kekerasan dan pelecehan seksual sang g… https://t.co/8ZMlp6s3os"
326,am,2022-05-22 07:01:26+00:00,@Bagaskarajar @redagaintsblue @fhdyt22 @Prambors dan lu pasti pelaku pelecehan seksual juga
327,Ayam Kampung Purworejo,2022-05-22 06:54:21+00:00,@justbefi @randomguyalive @AREAJULID Iya ada mas iya pelecehan seksual ada aja yg nyalahin cara berpakaian. Iya ben… https://t.co/VCuwXKGWcH
328,giraffidae ✘ Thursday child,2022-05-22 06:54:10+00:00,"@Z_Ibrahimusic Emng napa kalo cowok? Ga bisa kena pelecehan seksual emng? Ada banyak kasus

""Masih naik gocarnya"" y… https://t.co/0qVK328kGE"
329,kupas_tuntas.co,2022-05-22 06:47:01+00:00,"https://t.co/5qqE5OTeEZ, Way Kanan – Kabupaten Way Kanan digemparkan dengan berita oknum kades di kabupaten...… https://t.co/u7agHz6Y2W"
330,Ashary Nurdin,2022-05-22 06:45:53+00:00,"https://t.co/8gvXBB5amu

Elon Musk dituding melakukan pelecehan seksual terhadap seorang pramugari SpaceX. Kasus ya… https://t.co/0xiqlAet5B"
331,jerin_,2022-05-22 06:29:16+00:00,@cholilnafis lebih baik jk MUI fokus urus para ustad yg makin hari makin byk jd pelaku pelecehan bahkan kejahatan s… https://t.co/pNt5ThHB4G
332,meimei,2022-05-22 06:14:22+00:00,"@RahmatRRor @araasure @xiaotiengg namanya orang takut reaksinya bisa berbeda, dan kebanyakan orang takut ya diem ka… https://t.co/nNLI8BbgCE"
333,Nana | Face The Sun,2022-05-22 06:12:02+00:00,"@dreamynight06 @Soobatreceh Betul, mereka takut di salahkan dengan kalimat sejenis ""kenapa ga melawan?"" Atau ""cowo… https://t.co/hRaIYNmCIs"
334,Shela Marliana,2022-05-22 06:10:06+00:00,"Tersandung Pelecehan Seksual, Elon Musk Kasih Nama Skandalnya 'Elongate' https://t.co/E9UAo32dXi"
335,ユウダたんぺ,2022-05-22 06:09:09+00:00,"@AREAJULID Makanya aku gak pernah percaya dengan kasus ngaku-ngaku pelecehan seksual, kekerasan seksual, terus biki… https://t.co/nJd6lZcX0r"
336,detikinet,2022-05-22 06:04:44+00:00,Elon Musk dituding melakukan pelecehan seksual terhadap seorang pramugari SpaceX. Kasus yang sedang mencuat ini dir… https://t.co/kHWXQbDkx9
337,LadiestoryID,2022-05-22 06:00:01+00:00,Gofar Hilman masih menuai pro kontra dari para netizen di media sosial usai dugaan kasus pelecehan seksual beberapa… https://t.co/0nywAAV1bV
338,Arya Baruna,2022-05-22 05:56:56+00:00,Gofar Owner Lawless dipecat gegara diduga pelecehan seksual. https://t.co/LfJWQ2kVT2
339,manusia ghoib,2022-05-22 05:51:19+00:00,@Bblaster13 @Zanbihtar @wingerbbq @EthnicGel @awsxayy @s1mple_virus @ARSIPAJA Tujuan di up di sosmed juga supaya je… https://t.co/Dqt9VJkdoB
340,am,2022-05-22 05:34:59+00:00,@fhdyt22 @PingkyLiza @popicestoberi @Fro_35 @redagaintsblue @Prambors harus brp kali dibilangin kalo ngebuktiin pel… https://t.co/fPX9kRbkKb
341,Bakso Bang Bo,2022-05-22 05:25:48+00:00,@yangghoib @Zanbihtar @wingerbbq @EthnicGel @awsxayy @s1mple_virus @ARSIPAJA Sekarang sy tanya... Sebelum di-up ke… https://t.co/lYqYqQeBIL
342,Zia,2022-05-22 05:23:03+00:00,Ini termasuk pelecehan seksual ga sih? https://t.co/5T008SAP6l
343,Bob Santoso,2022-05-22 05:11:24+00:00,@democrazymedia Sy pikir cuma ada pelecehan seksual. Ternyata ada jg pelecehan intelektual
344,.,2022-05-22 05:10:41+00:00,@cholilnafis 3. Jika nilai2 kebebasan yang tidak ada batasnya diterapkan maka penyimpangan seksual (LGBT) dan juga… https://t.co/LVSIOMcCJx
345,manusia ghoib,2022-05-22 05:10:22+00:00,@Bblaster13 @Zanbihtar @wingerbbq @EthnicGel @awsxayy @s1mple_virus @ARSIPAJA Oh iya pelecehan seksual yang gua mak… https://t.co/tmUH80Bf6A
346,manusia ghoib,2022-05-22 05:08:51+00:00,@Bblaster13 @Zanbihtar @wingerbbq @EthnicGel @awsxayy @s1mple_virus @ARSIPAJA Wkwk kok gitu mas?? Jangan pilih2 kas… https://t.co/uVYPvQQRmn
347,𝓐𝓻𝓬𝓮𝓷𝓭°,2022-05-22 05:04:17+00:00,"@Niceonesrad @Javin_Act Yg dia di cancel kan krn kasus dugaan oelecehan seksual, dibully habis2an.
Apa ada yg bully… https://t.co/MtaO1VNoSg"
348,Zen-Aku,2022-05-22 04:57:50+00:00,"Hotman Paris kena tuduhan pelecehan seksual kenapa ga diributin, ga viral ditwitter?

Krn netizen dh malas bahas. S… https://t.co/mCr9EO8I1k"
